time (m),loss,train accuracy,val accuracy
26.931955234209696,933.4185257058125,0.756137490272522,0.8276762366294861
49.447217337290446,727.3418106872123,0.8161484003067017,0.8511749505996704
67.08178866704306,575.6428431406966,0.8636115789413452,0.8381201028823853
85.92655971844991,501.2157625446498,0.8887070417404175,0.8328981995582581
101.42934760252635,461.1606275013273,0.8996180891990662,0.8798955678939819
118.43567536671956,381.9544789066322,0.9214402437210083,0.9086161851882935
137.9485955119133,340.4503968675546,0.9312602281570435,0.8955613374710083
154.7098906715711,285.60395300301695,0.9378068447113037,0.8877284526824951
189.39155419667563,237.99765669896303,0.9514456987380981,0.8877284526824951
218.9160120646159,230.23963664660022,0.9492635130882263,0.9138381481170654
230.29063339630764,154.68124050042312,0.9650845527648926,0.8929504156112671
238.89365077813466,123.74517737112747,0.9732678532600403,0.8825065493583679
