time (m),loss,train accuracy,val accuracy
24.275490768750508,807.4946281306911,0.7790507078170776,0.8485639691352844
45.8713619351387,630.5823165707407,0.8570649027824402,0.8642297387123108
67.31552841663361,549.9760318342305,0.8701581954956055,0.8694517016410828
88.36899856328964,513.336910040467,0.8794326186180115,0.8720626831054688
110.21060552597046,480.3597541475756,0.8897981643676758,0.8642297387123108
131.3367250442505,414.87929671336315,0.9105291962623596,0.8407310843467712
151.56541680494945,418.5631311230727,0.9023458957672119,0.9060052037239075
169.90949814716976,400.23541044506055,0.9154391884803772,0.8903394341468811
182.4040760676066,357.76339506877775,0.924168050289154,0.9033942818641663
194.6679734110832,360.5745397380206,0.9203491806983948,0.8981723189353943
206.829935781161,352.87977326710416,0.9203491806983948,0.9007833003997803
216.24701944589614,297.4565481977286,0.9312602281570435,0.9112271666526794
