time (m),loss,train accuracy,val accuracy
33.57068010171255,947.5532246539515,0.7594107985496521,0.8590078353881836
60.25383480389913,771.3006577830129,0.8243317008018494,0.8407310843467712
85.1709616303444,635.8749982273148,0.8510638475418091,0.8537858724594116
108.129902724425,567.2591680175683,0.8739770650863647,0.9007833003997803
131.1760016043981,537.4857130593082,0.8745226263999939,0.9112271666526794
158.57602254152297,473.4635309604473,0.8930714726448059,0.9060052037239075
191.30363879203796,459.19887117050894,0.8985270261764526,0.9060052037239075
244.49943849245707,368.31537262692996,0.9225313663482666,0.9033942818641663
292.57270530064903,339.59070817864426,0.9312602281570435,0.9138381481170654
323.66597021420796,274.08999187886707,0.9410802125930786,0.87467360496521
353.41335106690724,295.7389735931684,0.9372613430023193,0.8851174712181091
381.8179679989815,286.3824654150786,0.9410802125930786,0.9190600514411926
