time (m),loss,train accuracy,val accuracy
61.03952832619349,1185.6263121678494,0.8192495703697205,0.58746737241745
100.22321405808131,848.2269485055003,0.8835236430168152,0.7911227345466614
138.60774815877278,642.5635592389153,0.9174551367759705,0.7467362880706787
176.75297511816024,498.2891688378877,0.9363784790039062,0.7545691728591919
238.78099633852642,424.58009777713596,0.9461663961410522,0.8224543333053589
277.1593862454096,319.25714690592577,0.9631321430206299,0.8590078353881836
324.2123940587044,225.10326486344456,0.9765089750289917,0.7885117530822754
353.81188977162043,185.41445547669218,0.9781402945518494,0.8642297387123108
374.43303848902383,118.55949494821868,0.9849918484687805,0.8093994855880737
393.27394406000775,135.91301587347954,0.984013020992279,0.8433420658111572
411.7669687708219,92.6753754205974,0.9905383586883545,0.710182785987854
427.04090102116265,81.8344392158786,0.9898858070373535,0.8250652551651001
