time (m),loss,train accuracy,val accuracy
23.04010517199834,979.4514344898635,0.7555919289588928,0.8642297387123108
45.10418719847997,714.8757583736187,0.838516116142273,0.8459529876708984
66.54425587256749,681.196731893544,0.8297872543334961,0.8276762366294861
87.82330725590388,583.7729751851984,0.8663393259048462,0.8511749505996704
109.08716545502345,550.6405675324081,0.8696126341819763,0.8851174712181091
130.78354070583978,503.0329959030378,0.8854337334632874,0.8851174712181091
151.1653566678365,456.9632756186411,0.8985270261764526,0.8616188168525696
171.1617781360944,428.7215517668776,0.9018003344535828,0.8798955678939819
184.90739917357763,432.5271488939411,0.9028914570808411,0.9033942818641663
197.20174602270126,363.6984195339533,0.9192580580711365,0.8903394341468811
209.32547065019608,324.3775566189277,0.9356246590614319,0.8903394341468811
220.0373134215673,294.5500336395193,0.9383524060249329,0.8955613374710083
