time (m),loss,train accuracy,val accuracy
60.510743077596025,1045.738200019523,0.7528641819953918,0.8642297387123108
118.22806479136149,703.6268184325997,0.8450627326965332,0.8328981995582581
174.53738738298415,535.8166392735089,0.8832514882087708,0.8459529876708984
230.64758718013763,541.4434386362286,0.8848881721496582,0.8720626831054688
287.57616695562996,391.8624708301815,0.9198036193847656,0.8172323703765869
343.0381063779195,378.3355000684287,0.9208946824073792,0.8851174712181091
396.2712150732676,291.2159183602218,0.936170220375061,0.8929504156112671
433.05040378570556,286.2723369545386,0.9345335364341736,0.8981723189353943
460.80618826150896,190.26017265025502,0.9623568058013916,0.9242819547653198
488.14754461050035,174.97925700861884,0.9623568058013916,0.9268929362297058
514.9499912222226,124.33678809609486,0.9738134145736694,0.9164490699768066
539.6187560637792,132.0055092633238,0.9710856676101685,0.9164490699768066
