time (m),loss,train accuracy,val accuracy
43.30641428629557,982.0476721096784,0.7326786518096924,0.7989556193351746
83.5505120952924,699.0860958250705,0.8336061239242554,0.8224543333053589
123.41063255469004,558.0296682239568,0.8668848872184753,0.7937336564064026
162.6010948141416,474.47186638013227,0.8914347887039185,0.8720626831054688
201.04835469722747,411.2873259738044,0.9159847497940063,0.8668407201766968
240.384696384271,342.6730601698455,0.9252591133117676,0.8903394341468811
279.6839656949043,251.20192392496028,0.9552645683288574,0.8433420658111572
318.0442032535871,237.04825217368534,0.9590834975242615,0.8720626831054688
355.9255108356476,199.21493468968504,0.9656301140785217,0.8798955678939819
391.7444781064987,155.84700014645978,0.9743589758872986,0.8877284526824951
413.87193076610566,99.2578364884802,0.9901800155639648,0.9033942818641663
432.3179730971654,82.35234929410535,0.9918166995048523,0.8877284526824951
