time (m),loss,train accuracy,val accuracy
4.07189930677414,1023.6108423182741,0.7310420274734497,0.7780678868293762
7.533613129456838,927.2769760638475,0.7659574747085571,0.7493472695350647
11.119508397579192,919.7326865671203,0.7686852216720581,0.7728459239006042
14.602442280451458,918.5181279117242,0.7599563598632812,0.7780678868293762
18.03395417133967,887.1630284991115,0.7708674073219299,0.8041775226593018
22.08236991961797,886.8560067052022,0.7834151387214661,0.7650130391120911
25.15085053841273,853.676064745523,0.7839607000350952,0.7310705184936523
29.89617664416631,854.3456479720771,0.7735952138900757,0.767624020576477
36.23841369549434,833.560115785338,0.7905073761940002,0.7519582509994507
39.73606249491374,856.023153080605,0.7915984988212585,0.7650130391120911
45.0134424328804,877.0353661067784,0.7752318382263184,0.7362924218177795
47.44390251239141,858.1641821563244,0.7806873917579651,0.7963446378707886
