time (m),loss,train accuracy,val accuracy
5.011917972564698,1154.1469301700126,0.8313213586807251,0.8537859320640564
9.345128953456879,769.2123664374813,0.8972267508506775,0.7885117530822754
13.756130890051525,577.9346061448159,0.922022819519043,0.8720626831054688
18.005664177735646,490.97906623672316,0.9308319687843323,0.8929504156112671
22.16110280354818,404.4283527313746,0.9533442258834839,0.9295039176940918
26.452305908997854,335.5404037630933,0.9575856328010559,0.9190600514411926
30.662372648715973,268.33883134669986,0.9654159545898438,0.9295039176940918
34.9084126830101,223.62677717961742,0.9738988280296326,0.9321148991584778
39.05262939532598,178.62959289989868,0.9781402945518494,0.9295039176940918
43.16329377889633,160.62168975268156,0.9833605289459229,0.9321148991584778
47.39462713797887,117.82475518605992,0.9882544875144958,0.9634464979171753
51.52612556219101,106.56818223966604,0.9882544875144958,0.9242820143699646
55.63917555411657,97.19114579529756,0.9892332553863525,0.9295039176940918
59.73575890461604,82.54350401466107,0.9911908507347107,0.9268929362297058
63.806408898035684,76.63047080887202,0.9928221702575684,0.939947783946991
67.89232556422552,73.31977634535264,0.9921696782112122,0.9268929362297058
71.98964221874873,68.75491100323941,0.9911908507347107,0.942558765411377
76.19740892251333,53.4985715422704,0.9934747219085693,0.9503916501998901
80.27185889482499,77.18652665417954,0.9905382990837097,0.9321148991584778
84.3612589041392,72.2127616908663,0.9924958944320679,0.9164491295814514
88.52745889425277,93.7194971737398,0.990212082862854,0.9347258806228638
92.61427556276321,48.258789128010235,0.995106041431427,0.937336802482605
96.76422554651896,70.4688808433834,0.9918434023857117,0.9321148991584778
100.98915148178736,61.19436502216273,0.9931484460830688,0.8694517016410828
105.13995926777521,53.77400047991186,0.995106041431427,0.9268929362297058
109.25417812665303,65.86573933889296,0.9931484460830688,0.9477806687355042
113.42116140921911,48.375271497813884,0.9947797656059265,0.9321148991584778
117.57873272101084,35.43140348023769,0.9970636367797852,0.9268929362297058
121.77254935503007,35.79742301245888,0.9960848093032837,0.9190600514411926
125.86903270085652,58.20943835909236,0.9947797656059265,0.9347258806228638
129.98764938910801,41.57394014826619,0.994453489780426,0.9347258806228638
134.22308270533878,63.96067401710205,0.9938009977340698,0.939947783946991
138.32641605138778,44.96758875503842,0.9967373609542847,0.9477806687355042
142.43396604855855,3.476305811167535,1.0,0.9347258806228638
146.64081604480742,83.7548755939818,0.9892332553863525,0.9242820143699646
150.76363270282746,47.54032403577483,0.995106041431427,0.9216710329055786
154.89648271799086,13.326569485838064,0.9996737241744995,0.9477806687355042
159.10711604356766,88.3022913184962,0.9905382990837097,0.9268929362297058
163.19783269564311,57.17808031489369,0.9931484460830688,0.9477806687355042
167.31204940478008,51.384037555903674,0.994453489780426,0.942558765411377
171.42749936580657,39.73383502807337,0.9960848093032837,0.9451697468757629
175.57669937213262,49.822628302374454,0.9934747219085693,0.939947783946991
179.792682715257,44.49707658100709,0.995106041431427,0.939947783946991
183.9451160311699,10.649581274865497,0.999347448348999,0.9268929362297058
188.06866604884465,66.61476137224139,0.9915171265602112,0.939947783946991
192.2171660621961,43.23645997952009,0.9947797656059265,0.9190600514411926
196.44091604550678,62.61504763269269,0.9924958944320679,0.9451697468757629
200.58149936993917,39.274451295058924,0.995106041431427,0.9112271666526794
204.7080826997757,36.371891524344704,0.9973898530006409,0.942558765411377
208.9858993768692,53.04831246537957,0.9954323172569275,0.9164491295814514
213.11068270603815,56.38697582270147,0.994453489780426,0.937336802482605
217.25826601982118,31.378452972357692,0.9960848093032837,0.9451697468757629
221.48473269939421,44.28669904641933,0.994453489780426,0.9451697468757629
225.6391660650571,7.6928782096498765,0.9996737241744995,0.939947783946991
229.79794938166935,67.92025490118102,0.9905382990837097,0.9347258806228638
233.943132686615,29.131874779030753,0.9970636367797852,0.9216710329055786
238.08509937524795,24.502274032696803,0.9977161288261414,0.9451697468757629
242.24913274447124,58.863310903300686,0.9918434023857117,0.937336802482605
246.374482691288,8.249318527119215,1.0,0.9503916501998901
250.53928269147872,43.25563480851916,0.9964110851287842,0.9295039176940918
254.75654935439428,36.75949043806412,0.9973898530006409,0.9242820143699646
259.2493660569191,33.59144345400239,0.9954323172569275,0.937336802482605
263.53138270775474,41.412253619761174,0.9960848093032837,0.9321148991584778
267.680766026179,16.083771205308636,0.9990211725234985,0.9451697468757629
271.9429160396258,1.2196597831746914,1.0,0.9451697468757629
276.1029827157656,62.56221318640431,0.9931484460830688,0.942558765411377
280.2769160469373,7.865859793285907,0.9996737241744995,0.942558765411377
284.5095160365105,59.317990690759316,0.9931484460830688,0.9216710329055786
288.6843660434087,22.221195777989266,0.9983686804771423,0.9347258806228638
292.8065327246984,46.2393607668767,0.994453489780426,0.9451697468757629
297.0337993741035,43.56255658554437,0.9938009977340698,0.937336802482605
301.1610993782679,11.409465350298603,1.0,0.9347258806228638
305.30368269284565,1.4366039966425888,1.0,0.939947783946991
309.6319993774096,49.166417000188815,0.9947797656059265,0.942558765411377
