time (m),loss,train accuracy,val accuracy
46.26164725224177,875.111797844409,0.7692307829856873,0.8851174712181091
86.45116396745046,588.174412120492,0.8559738397598267,0.9164490699768066
127.25978499650955,468.7155302624042,0.8957992196083069,0.8851174712181091
166.17476896047592,415.66331094841394,0.9187124967575073,0.8172323703765869
204.87833340167998,331.79811492734865,0.9345335364341736,0.9086161851882935
244.014242597421,328.1753012180929,0.9279869198799133,0.9295039176940918
283.0248968283335,239.80203023377712,0.9503546357154846,0.9060052037239075
322.35457585255307,187.4367648958723,0.9639934301376343,0.9321148991584778
360.05861390829085,169.38287326978667,0.9639934301376343,0.9164490699768066
397.6584192276001,161.32703690596384,0.9672667980194092,0.9295039176940918
424.3436548749606,86.69428164291402,0.9852700233459473,0.934725821018219
444.8409284432729,110.39834025420214,0.9765411615371704,0.9503916501998901
