time (m),loss,train accuracy,val accuracy
33.480803008874254,833.3500382905477,0.7839607000350952,0.9112271666526794
60.09831267992656,576.5311259381124,0.8543371558189392,0.9503916501998901
84.58667788902919,491.7144290018623,0.8914347887039185,0.934725821018219
107.23867024183274,470.1019280840119,0.8941625952720642,0.9530026316642761
129.9497061888377,377.9257639908319,0.9187124967575073,0.942558765411377
156.37358457247416,337.7604801846028,0.9279869198799133,0.9634464979171753
189.2085260272026,312.6169408177575,0.9312602281570435,0.9451696872711182
241.511980899175,272.1730840909245,0.9421712756156921,0.8825065493583679
289.5918761650721,249.23875381920425,0.950900137424469,0.9451696872711182
320.53239068190254,250.47849156000143,0.9525368213653564,0.9451696872711182
349.75898778041204,206.68568031629866,0.9552645683288574,0.9451696872711182
378.1646176854769,147.06878638879658,0.9678122997283936,0.9608355164527893
