time (m),loss,train accuracy,val accuracy
27.597112560272215,821.65447480898,0.7872340679168701,0.8355091214179993
48.81148391564687,574.5283862458991,0.8630660176277161,0.8929504156112671
65.41289386749267,499.05501170253956,0.8837970495223999,0.8955613374710083
82.17547710736592,424.35004114713774,0.9028914570808411,0.8929504156112671
97.82228325605392,347.0073805746144,0.9214402437210083,0.8955613374710083
112.39340715010961,279.59009357806025,0.948172390460968,0.8590078353881836
130.11083169380825,249.85431807557813,0.9432623982429504,0.87467360496521
146.82664949099222,200.966871774079,0.9607201218605042,0.9033942818641663
162.48091754118602,176.65501254489217,0.9678122997283936,0.8955613374710083
198.72910199960072,163.05834588216757,0.9710856676101685,0.8798955678939819
224.30132641394934,96.9145098046308,0.9803600907325745,0.87467360496521
235.18559606870016,129.5967322041801,0.9705401062965393,0.9138381481170654
